segundo,calculo,timestamp,hora_minuto,valor_real,temp_aparente,precipitacao
0,0,1531993684,9:48,6,24.87,0.0711
1,0,1531993685,9:48,6,24.87,0.0711
2,0,1531993686,9:48,6,24.87,0.0711
3,0,1531993687,9:48,6,24.87,0.0711
4,0,1531993688,9:48,6,24.87,0.0711
5,0,1531993689,9:48,6,24.87,0.0711
6,0,1531993690,9:48,6,24.87,0.0711
7,0,1531993691,9:48,6,24.87,0.0711
8,0,1531993692,9:48,6,24.87,0.0711
9,0,1531993693,9:48,6,24.87,0.0711
10,0,1531993694,9:48,6,24.87,0.0711
11,0,1531993695,9:48,6,24.87,0.0711
12,0,1531993696,9:48,6,24.87,0.0711
13,0,1531993697,9:48,6,24.87,0.0711
14,0,1531993698,9:48,6,24.87,0.0711
15,0,1531993699,9:48,6,24.87,0.0711
16,0,1531993700,9:48,6,24.87,0.0711
17,0,1531993701,9:48,6,24.87,0.0711
18,0,1531993702,9:48,6,24.87,0.0711
19,0,1531993703,9:48,6,24.87,0.0711
20,0,1531993704,9:48,6,24.87,0.0711
21,0,1531993705,9:48,6,24.87,0.0711
22,0,1531993706,9:48,6,24.87,0.0711
23,0,1531993707,9:48,6,24.87,0.0711
24,0,1531993708,9:48,6,24.87,0.0711
25,0,1531993709,9:48,6,24.87,0.0711
26,0,1531993710,9:48,6,24.87,0.0711
27,0,1531993711,9:48,6,24.87,0.0711
28,0,1531993712,9:48,6,24.87,0.0711
29,0,1531993713,9:48,6,24.87,0.0711
30,0,1531993714,9:48,6,24.87,0.0711
31,0,1531993715,9:48,6,24.87,0.0711
32,0,1531993716,9:48,6,24.87,0.0711
33,0,1531993717,9:48,6,24.87,0.0711
34,0,1531993718,9:48,6,24.87,0.0711
35,0,1531993719,9:48,6,24.87,0.0711
36,0,1531993720,9:48,6,24.87,0.0711
37,0,1531993721,9:48,6,24.87,0.0711
38,0,1531993722,9:48,6,24.87,0.0711
39,0,1531993723,9:48,6,24.87,0.0711
40,0,1531993724,9:48,6,24.87,0.0711
41,0,1531993725,9:48,6,24.87,0.0711
42,0,1531993726,9:48,6,24.87,0.0711
43,0,1531993727,9:48,6,24.87,0.0711
44,0,1531993728,9:48,6,24.87,0.0711
45,0,1531993729,9:48,6,24.87,0.0711
46,0,1531993730,9:48,6,24.87,0.0711
47,0,1531993731,9:48,6,24.87,0.0711
48,0,1531993732,9:48,6,24.87,0.0711
49,0,1531993733,9:48,6,24.87,0.0711
50,0,1531993734,9:48,6,24.87,0.0711
51,0,1531993735,9:48,6,24.87,0.0711
52,0,1531993736,9:48,6,24.87,0.0711
53,0,1531993737,9:48,6,24.87,0.0711
54,0,1531993738,9:48,6,24.87,0.0711
55,0,1531993739,9:48,6,24.87,0.0711
56,0,1531993740,9:49,6,24.87,0.0711
57,0,1531993741,9:49,6,24.87,0.0711
58,0,1531993742,9:49,6,24.87,0.0711
59,0,1531993743,9:49,6,24.87,0.0711
60,0,1531993744,9:49,6,24.89,0.0711
61,1,1531993745,9:49,6,24.89,0.0711
62,1,1531993746,9:49,6,24.89,0.0711
63,1,1531993747,9:49,6,24.89,0.0711
64,4,1531993748,9:49,6,24.89,0.0711
65,4,1531993749,9:49,6,24.89,0.0711
66,4,1531993750,9:49,6,24.89,0.0711
67,4,1531993751,9:49,6,24.89,0.0711
68,4,1531993752,9:49,6,24.89,0.0711
69,4,1531993753,9:49,6,24.89,0.0711
70,4,1531993754,9:49,6,24.89,0.0711
71,4,1531993755,9:49,6,24.89,0.0711
72,5,1531993756,9:49,6,24.89,0.0711
73,5,1531993757,9:49,6,24.89,0.0711
74,5,1531993758,9:49,6,24.89,0.0711
75,5,1531993759,9:49,6,24.89,0.0711
76,5,1531993760,9:49,6,24.89,0.0711
77,5,1531993761,9:49,6,24.89,0.0711
78,5,1531993762,9:49,6,24.89,0.0711
79,5,1531993763,9:49,6,24.89,0.0711
80,5,1531993764,9:49,6,24.89,0.0711
81,5,1531993765,9:49,6,24.89,0.0711
82,5,1531993766,9:49,6,24.89,0.0711
83,5,1531993767,9:49,6,24.89,0.0711
84,5,1531993768,9:49,6,24.89,0.0711
85,5,1531993769,9:49,6,24.89,0.0711
86,6,1531993770,9:49,6,24.89,0.0711
87,7,1531993771,9:49,6,24.89,0.0711
88,7,1531993772,9:49,6,24.89,0.0711
89,7,1531993773,9:49,6,24.89,0.0711
90,7,1531993774,9:49,6,24.89,0.0711
91,7,1531993775,9:49,6,24.89,0.0711
92,7,1531993776,9:49,6,24.89,0.0711
93,7,1531993777,9:49,6,24.89,0.0711
94,6,1531993778,9:49,6,24.89,0.0711
95,6,1531993779,9:49,6,24.89,0.0711
96,7,1531993780,9:49,6,24.89,0.0711
97,7,1531993781,9:49,6,24.89,0.0711
98,8,1531993782,9:49,6,24.89,0.0711
99,8,1531993783,9:49,6,24.89,0.0711
100,8,1531993784,9:49,6,24.89,0.0711
101,8,1531993785,9:49,6,24.89,0.0711
102,8,1531993786,9:49,6,24.89,0.0711
103,8,1531993787,9:49,6,24.89,0.0711
104,8,1531993788,9:49,6,24.89,0.0711
105,9,1531993789,9:49,6,24.89,0.0711
106,9,1531993790,9:49,6,24.89,0.0711
107,9,1531993791,9:49,6,24.89,0.0711
108,9,1531993792,9:49,6,24.89,0.0711
109,9,1531993793,9:49,6,24.89,0.0711
110,9,1531993794,9:49,6,24.89,0.0711
111,9,1531993795,9:49,6,24.89,0.0711
112,9,1531993796,9:49,6,24.89,0.0711
113,9,1531993797,9:49,6,24.89,0.0711
114,9,1531993798,9:49,6,24.89,0.0711
115,9,1531993799,9:49,6,24.89,0.0711
116,9,1531993800,9:50,6,24.89,0.0711
117,9,1531993801,9:50,6,24.89,0.0711
118,9,1531993802,9:50,6,24.89,0.0711
119,10,1531993803,9:50,6,24.89,0.0711
120,10,1531993804,9:50,6,24.91,0.0711
121,10,1531993805,9:50,6,24.91,0.0711
122,10,1531993806,9:50,6,24.91,0.0711
123,10,1531993807,9:50,6,24.91,0.0711
124,10,1531993808,9:50,6,24.91,0.0711
125,10,1531993809,9:50,6,24.91,0.0711
126,11,1531993810,9:50,6,24.91,0.0711
127,11,1531993811,9:50,6,24.91,0.0711
128,10,1531993812,9:50,6,24.91,0.0711
129,10,1531993813,9:50,6,24.91,0.0711
130,10,1531993814,9:50,6,24.91,0.0711
131,10,1531993815,9:50,6,24.91,0.0711
132,10,1531993816,9:50,6,24.91,0.0711
133,10,1531993817,9:50,6,24.91,0.0711
134,10,1531993818,9:50,6,24.91,0.0711
135,9,1531993819,9:50,6,24.91,0.0711
136,9,1531993820,9:50,6,24.91,0.0711
137,9,1531993821,9:50,6,24.91,0.0711
138,9,1531993822,9:50,6,24.91,0.0711
139,9,1531993823,9:50,6,24.91,0.0711
140,9,1531993824,9:50,6,24.91,0.0711
141,10,1531993825,9:50,6,24.91,0.0711
142,10,1531993826,9:50,6,24.91,0.0711
