segundo,calculo,timestamp,hora_minuto,valor_real
0,0,1528373833,12:17,36
1,0,1528373834,12:17,36
2,0,1528373835,12:17,36
3,0,1528373836,12:17,36
4,0,1528373837,12:17,36
5,0,1528373838,12:17,36
6,0,1528373839,12:17,36
7,0,1528373840,12:17,36
8,0,1528373841,12:17,36
9,0,1528373842,12:17,36
10,0,1528373843,12:17,36
11,0,1528373844,12:17,36
12,0,1528373845,12:17,36
13,0,1528373846,12:17,36
14,0,1528373847,12:17,36
15,0,1528373848,12:17,36
16,0,1528373849,12:17,36
17,0,1528373850,12:17,36
18,0,1528373851,12:17,36
19,0,1528373852,12:17,36
20,0,1528373853,12:17,36
21,0,1528373854,12:17,36
22,0,1528373855,12:17,36
23,0,1528373856,12:17,36
24,0,1528373857,12:17,36
25,0,1528373858,12:17,36
26,0,1528373859,12:17,36
27,0,1528373860,12:17,36
28,0,1528373861,12:17,36
29,0,1528373862,12:17,36
30,0,1528373863,12:17,36
31,0,1528373864,12:17,36
32,0,1528373865,12:17,36
33,0,1528373866,12:17,36
34,0,1528373867,12:17,36
35,0,1528373868,12:17,36
36,0,1528373869,12:17,36
37,0,1528373870,12:17,36
38,0,1528373871,12:17,36
39,0,1528373872,12:17,36
40,0,1528373873,12:17,36
41,0,1528373874,12:17,36
42,0,1528373875,12:17,36
43,0,1528373876,12:17,36
44,0,1528373877,12:17,36
45,0,1528373878,12:17,36
46,0,1528373879,12:17,36
47,0,1528373880,12:18,38
48,0,1528373881,12:18,38
49,0,1528373882,12:18,38
50,0,1528373883,12:18,38
51,0,1528373884,12:18,38
52,0,1528373885,12:18,38
53,0,1528373886,12:18,38
54,0,1528373887,12:18,38
55,0,1528373888,12:18,38
56,0,1528373889,12:18,38
57,0,1528373890,12:18,38
58,0,1528373891,12:18,38
59,0,1528373892,12:18,38
60,0,1528373893,12:18,38
61,2,1528373894,12:18,38
62,3,1528373895,12:18,38
63,7,1528373896,12:18,38
64,8,1528373897,12:18,38
65,10,1528373898,12:18,38
66,12,1528373899,12:18,38
67,15,1528373900,12:18,38
68,15,1528373901,12:18,38
69,16,1528373902,12:18,38
70,16,1528373903,12:18,38
71,16,1528373904,12:18,38
72,17,1528373905,12:18,38
73,17,1528373906,12:18,38
74,17,1528373907,12:18,38
75,18,1528373908,12:18,38
76,21,1528373909,12:18,38
77,24,1528373910,12:18,38
78,28,1528373911,12:18,38
79,32,1528373912,12:18,38
80,33,1528373913,12:18,38
81,35,1528373914,12:18,38
82,40,1528373915,12:18,38
83,43,1528373916,12:18,38
84,46,1528373917,12:18,38
85,48,1528373918,12:18,38
86,48,1528373919,12:18,38
87,49,1528373920,12:18,38
88,49,1528373921,12:18,38
89,51,1528373922,12:18,38
90,51,1528373923,12:18,38
91,51,1528373924,12:18,38
92,52,1528373925,12:18,38
93,53,1528373926,12:18,38
94,55,1528373927,12:18,38
95,57,1528373928,12:18,38
96,59,1528373929,12:18,38
97,62,1528373930,12:18,38
98,63,1528373931,12:18,38
99,63,1528373932,12:18,38
100,64,1528373933,12:18,38
101,66,1528373934,12:18,38
102,66,1528373935,12:18,38
103,66,1528373936,12:18,38
104,69,1528373937,12:18,38
105,70,1528373938,12:18,38
106,71,1528373939,12:18,38
107,71,1528373940,12:19,38
108,72,1528373941,12:19,38
109,74,1528373942,12:19,38
110,78,1528373943,12:19,38
111,79,1528373944,12:19,38
112,81,1528373945,12:19,38
113,83,1528373946,12:19,38
114,84,1528373947,12:19,38
115,84,1528373948,12:19,38
116,84,1528373949,12:19,38
117,84,1528373950,12:19,38
118,85,1528373951,12:19,38
119,87,1528373952,12:19,38
120,88,1528373953,12:19,38
121,91,1528373954,12:19,38
122,92,1528373955,12:19,38
123,93,1528373956,12:19,38
124,95,1528373957,12:19,38
125,96,1528373958,12:19,38
126,97,1528373959,12:19,38
127,97,1528373960,12:19,38
128,97,1528373961,12:19,38
129,97,1528373962,12:19,38
130,97,1528373963,12:19,38
131,97,1528373964,12:19,38
132,98,1528373965,12:19,38
133,99,1528373966,12:19,38
134,100,1528373967,12:19,38
135,102,1528373968,12:19,38
136,102,1528373969,12:19,38
137,103,1528373970,12:19,38
138,103,1528373971,12:19,38
139,103,1528373972,12:19,38
140,107,1528373973,12:19,38
141,108,1528373974,12:19,38
142,110,1528373975,12:19,38
143,110,1528373976,12:19,38
144,110,1528373977,12:19,38
145,114,1528373978,12:19,38
146,115,1528373979,12:19,38
147,115,1528373980,12:19,38
148,116,1528373981,12:19,38
149,116,1528373982,12:19,38
150,117,1528373983,12:19,38
151,121,1528373984,12:19,38
152,121,1528373985,12:19,38
153,121,1528373986,12:19,38
154,122,1528373987,12:19,38
155,122,1528373988,12:19,38
156,126,1528373989,12:19,38
157,126,1528373990,12:19,38
158,126,1528373991,12:19,38
159,127,1528373992,12:19,38
160,128,1528373993,12:19,38
161,128,1528373994,12:19,38
162,129,1528373995,12:19,38
163,132,1528373996,12:19,38
164,135,1528373997,12:19,38
165,136,1528373998,12:19,38
166,136,1528373999,12:19,38
167,138,1528374000,12:20,38
168,139,1528374001,12:20,38
169,141,1528374002,12:20,38
170,144,1528374003,12:20,38
171,144,1528374004,12:20,38
172,144,1528374005,12:20,38
173,145,1528374006,12:20,38
174,145,1528374007,12:20,38
175,147,1528374008,12:20,38
176,147,1528374009,12:20,38
177,147,1528374010,12:20,38
178,150,1528374011,12:20,38
179,150,1528374012,12:20,38
180,150,1528374013,12:20,38
181,149,1528374014,12:20,38
182,150,1528374015,12:20,38
183,147,1528374016,12:20,38
184,149,1528374017,12:20,38
185,149,1528374018,12:20,38
186,148,1528374019,12:20,38
187,149,1528374020,12:20,38
188,149,1528374021,12:20,38
189,150,1528374022,12:20,38
190,150,1528374023,12:20,38
191,151,1528374024,12:20,38
192,152,1528374025,12:20,38
193,155,1528374026,12:20,38
194,157,1528374027,12:20,38
195,157,1528374028,12:20,38
196,156,1528374029,12:20,38
197,154,1528374030,12:20,38
198,152,1528374031,12:20,38
199,151,1528374032,12:20,38
200,152,1528374033,12:20,38
201,151,1528374034,12:20,38
202,147,1528374035,12:20,38
203,149,1528374036,12:20,38
204,155,1528374037,12:20,38
205,153,1528374038,12:20,38
206,155,1528374039,12:20,38
207,156,1528374040,12:20,38
208,156,1528374041,12:20,38
209,157,1528374042,12:20,38
210,157,1528374043,12:20,38
211,158,1528374044,12:20,38
212,158,1528374045,12:20,38
213,158,1528374046,12:20,38
214,157,1528374047,12:20,38
215,158,1528374048,12:20,38
216,157,1528374049,12:20,38
217,155,1528374050,12:20,38
218,155,1528374051,12:20,38
219,155,1528374052,12:20,38
220,156,1528374053,12:20,38
221,155,1528374054,12:20,38
222,154,1528374055,12:20,38
223,154,1528374056,12:20,38
224,156,1528374057,12:20,38
225,153,1528374058,12:20,38
226,156,1528374059,12:20,38
227,155,1528374060,12:21,38
228,157,1528374061,12:21,38
229,155,1528374062,12:21,38
230,152,1528374063,12:21,38
231,151,1528374064,12:21,38
232,151,1528374065,12:21,38
233,149,1528374066,12:21,38
234,149,1528374067,12:21,38
235,148,1528374068,12:21,38
236,149,1528374069,12:21,38
237,153,1528374070,12:21,38
238,155,1528374071,12:21,38
239,155,1528374072,12:21,38
240,156,1528374073,12:21,38
241,154,1528374074,12:21,38
242,152,1528374075,12:21,38
243,153,1528374076,12:21,38
244,151,1528374077,12:21,38
245,150,1528374078,12:21,38
246,150,1528374079,12:21,38
247,151,1528374080,12:21,38
248,155,1528374081,12:21,38
249,156,1528374082,12:21,38
250,156,1528374083,12:21,38
251,157,1528374084,12:21,38
252,156,1528374085,12:21,38
253,158,1528374086,12:21,38
254,159,1528374087,12:21,38
255,160,1528374088,12:21,38
256,159,1528374089,12:21,38
257,159,1528374090,12:21,38
258,163,1528374091,12:21,38
259,163,1528374092,12:21,38
260,160,1528374093,12:21,38
261,160,1528374094,12:21,38
262,157,1528374095,12:21,38
263,158,1528374096,12:21,38
264,158,1528374097,12:21,38
265,154,1528374098,12:21,38
