segundo,calculo,timestamp,hora_minuto,valor_real,temp_aparente,precipitacao
0,0,1533037749,11:49,18,28.68,0.4216
1,0,1533037750,11:49,18,28.68,0.4216
2,0,1533037751,11:49,18,28.68,0.4216
3,0,1533037752,11:49,18,28.68,0.4216
4,0,1533037753,11:49,18,28.68,0.4216
5,0,1533037754,11:49,18,28.68,0.4216
6,0,1533037755,11:49,18,28.68,0.4216
7,0,1533037756,11:49,18,28.68,0.4216
8,0,1533037757,11:49,18,28.68,0.4216
9,0,1533037758,11:49,18,28.68,0.4216
10,0,1533037759,11:49,18,28.68,0.4216
11,0,1533037760,11:49,18,28.68,0.4216
12,0,1533037761,11:49,18,28.68,0.4216
13,0,1533037762,11:49,18,28.68,0.4216
14,0,1533037763,11:49,18,28.68,0.4216
15,0,1533037764,11:49,18,28.68,0.4216
16,0,1533037765,11:49,18,28.68,0.4216
17,0,1533037766,11:49,18,28.68,0.4216
18,0,1533037767,11:49,18,28.68,0.4216
19,0,1533037768,11:49,18,28.68,0.4216
20,0,1533037769,11:49,18,28.68,0.4216
21,0,1533037770,11:49,18,28.68,0.4216
22,0,1533037771,11:49,18,28.68,0.4216
23,0,1533037772,11:49,18,28.68,0.4216
24,0,1533037773,11:49,18,28.68,0.4216
25,0,1533037774,11:49,18,28.68,0.4216
26,0,1533037775,11:49,18,28.68,0.4216
27,0,1533037776,11:49,18,28.68,0.4216
28,0,1533037777,11:49,18,28.68,0.4216
29,0,1533037778,11:49,18,28.68,0.4216
30,0,1533037779,11:49,18,28.68,0.4216
31,0,1533037780,11:49,18,28.68,0.4216
32,0,1533037781,11:49,18,28.68,0.4216
33,0,1533037782,11:49,18,28.68,0.4216
34,0,1533037783,11:49,18,28.68,0.4216
35,0,1533037784,11:49,18,28.68,0.4216
36,0,1533037785,11:49,18,28.68,0.4216
37,0,1533037786,11:49,18,28.68,0.4216
38,0,1533037787,11:49,18,28.68,0.4216
39,0,1533037788,11:49,18,28.68,0.4216
40,0,1533037789,11:49,18,28.68,0.4216
